JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
7701.0,,2624.0,7528.0,4163.0,110.0,8531.0,9164.0,6412.0,5114.0,9770.0,2655.0, Zimbabwe
5239.0,777.0,4714.0,2739.0,1855.0,5830.0,2498.0,2750.0,5780.0,,8448.0,8100.0, Cyprus
4391.0,1783.0,7164.0,6782.0,7765.0,6713.0,4474.0,262.0,7419.0,6877.0,9562.0,3571.0, United States Minor Outlying Islands
2774.0,9256.0,,6001.0,4217.0,8422.0,3053.0,1973.0,2740.0,8420.0,,754.0, Barbados
8379.0,2391.0,5902.0,,4101.0,4344.0,8769.0,3391.0,8296.0,4755.0,3044.0,, South Georgia and the South Sandwich Islands
8975.0,4081.0,7790.0,109.0,4888.0,5984.0,1599.0,8199.0,6324.0,5275.0,8051.0,641.0, Bouvet Island
4125.0,3178.0,6896.0,,3436.0,5921.0,5119.0,5256.0,3314.0,,9358.0,, Mali
7006.0,9817.0,1547.0,521.0,1280.0,,4205.0,4267.0,294.0,1503.0,2572.0,452.0, Ukraine
7538.0,1637.0,,6623.0,389.0,9302.0,3026.0,6462.0,6394.0,5582.0,9356.0,7371.0, New Zealand
7199.0,2248.0,6006.0,7834.0,,5753.0,2726.0,8720.0,4591.0,8886.0,653.0,181.0, Saint Pierre and Miquelon
2356.0,424.0,9419.0,648.0,6606.0,5897.0,5171.0,6176.0,949.0,8299.0,7509.0,8095.0, Guam
7493.0,999.0,7963.0,9782.0,4430.0,2818.0,4416.0,5729.0,842.0,7181.0,4091.0,8756.0, Nigeria
7610.0,8656.0,1520.0,9856.0,3799.0,4866.0,5284.0,2075.0,951.0,571.0,8011.0,, Mayotte
8237.0,6743.0,9820.0,4494.0,1968.0,8417.0,3206.0,2932.0,7234.0,438.0,3695.0,3152.0," Saint Helena, Ascension and Tristan da Cunha"
7445.0,7913.0,4335.0,5634.0,5026.0,2752.0,2433.0,6405.0,1257.0,1636.0,6423.0,6718.0, Honduras
5344.0,4040.0,3774.0,7920.0,8989.0,9453.0,4855.0,6669.0,4501.0,3685.0,3402.0,3563.0, American Samoa
7846.0,5770.0,7400.0,9216.0,1006.0,8571.0,9050.0,3382.0,8026.0,9008.0,240.0,, India
5679.0,3595.0,8020.0,8255.0,5631.0,1437.0,7041.0,9192.0,4020.0,,6568.0,2402.0, Qatar
8143.0,6151.0,1690.0,1800.0,9655.0,3126.0,,3152.0,1717.0,1023.0,2101.0,4158.0, Botswana
8077.0,,326.0,5633.0,4380.0,,8054.0,2604.0,5072.0,2990.0,9559.0,8980.0, Martinique
5047.0,6032.0,1625.0,3938.0,4691.0,,9902.0,9839.0,8900.0,2129.0,,5160.0, Greenland
2849.0,8781.0,9888.0,3204.0,4522.0,4500.0,3626.0,7383.0,4388.0,5280.0,1488.0,5198.0, Niue
6049.0,7245.0,4109.0,9123.0,1289.0,130.0,1824.0,5004.0,2311.0,2925.0,4695.0,8275.0, Jamaica
2744.0,8544.0,9901.0,1640.0,3203.0,4570.0,3375.0,3935.0,1690.0,1862.0,3958.0,2896.0, Dominican Republic
2069.0,3942.0,,7189.0,6897.0,1958.0,9656.0,1625.0,3670.0,4106.0,8191.0,1530.0, Suriname
4261.0,5261.0,7515.0,1033.0,9902.0,1516.0,5411.0,3168.0,8695.0,4210.0,,2289.0, Equatorial Guinea
524.0,1347.0,7300.0,7799.0,1657.0,4073.0,,5757.0,5462.0,6468.0,,2192.0, Switzerland
8714.0,,8879.0,6969.0,3979.0,,9518.0,,3123.0,2912.0,,9882.0, Jersey
9839.0,110.0,5953.0,3626.0,,2108.0,911.0,8680.0,8365.0,2362.0,5469.0,8350.0, Central African Republic
3060.0,1679.0,7920.0,5681.0,1104.0,279.0,3349.0,9453.0,7939.0,9293.0,7219.0,8892.0, Madagascar
3843.0,1392.0,8077.0,6300.0,5820.0,1708.0,3676.0,1547.0,6051.0,5389.0,,3102.0, Cayman Islands
417.0,6108.0,5874.0,6783.0,3885.0,7595.0,3377.0,4356.0,6672.0,3335.0,6557.0,6206.0, Bahrain
7112.0,5020.0,4770.0,8411.0,1202.0,9464.0,4132.0,6159.0,1129.0,3847.0,433.0,1636.0, Philippines
4539.0,,1095.0,315.0,7232.0,60.0,5384.0,1395.0,9733.0,3917.0,3419.0,3684.0, Heard Island and McDonald Islands
9611.0,4480.0,4852.0,7480.0,9141.0,3643.0,4785.0,4818.0,8123.0,2392.0,9096.0,, Bosnia and Herzegovina
6861.0,4267.0,5226.0,6551.0,3763.0,5153.0,542.0,640.0,2114.0,,8224.0,8029.0, South Georgia and the South Sandwich Islands
1513.0,2466.0,219.0,234.0,9679.0,8257.0,5167.0,3373.0,2654.0,1771.0,3149.0,7498.0, Romania
3851.0,1741.0,8905.0,5088.0,5183.0,5506.0,9582.0,9311.0,7986.0,4438.0,1565.0,6938.0, Angola
5608.0,8934.0,7974.0,,619.0,5718.0,8945.0,8475.0,2138.0,5737.0,5847.0,5202.0, Luxembourg
6392.0,3858.0,9918.0,9013.0,,5624.0,2434.0,8374.0,,1778.0,8101.0,8421.0, Cameroon
2964.0,6032.0,2060.0,4092.0,,8268.0,8161.0,6327.0,4353.0,6115.0,5669.0,6113.0, Lebanon
7462.0,3056.0,4776.0,7482.0,2838.0,8102.0,5879.0,2676.0,549.0,4482.0,,5605.0, Singapore
,3841.0,8914.0,9763.0,,8232.0,5171.0,8554.0,19.0,6362.0,,3262.0, Wallis and Futuna
3290.0,4010.0,7692.0,5974.0,6887.0,9357.0,8300.0,5575.0,4326.0,6813.0,6890.0,9557.0, Western Sahara
3365.0,4324.0,4117.0,1203.0,5192.0,8926.0,285.0,3705.0,1701.0,6576.0,7001.0,6866.0, United States Minor Outlying Islands
2805.0,631.0,8270.0,1999.0,5224.0,3495.0,2199.0,256.0,502.0,5210.0,4557.0,2051.0, British Indian Ocean Territory
8138.0,4836.0,4109.0,4090.0,1705.0,6065.0,5468.0,9302.0,3382.0,5179.0,9096.0,, Gabon
9714.0,2261.0,2788.0,1238.0,9398.0,5246.0,7484.0,2701.0,386.0,2539.0,7292.0,5738.0, Rwanda
,1291.0,9051.0,4422.0,8506.0,3824.0,370.0,6655.0,796.0,9647.0,7626.0,181.0, Iraq
3188.0,5472.0,5218.0,7887.0,,7026.0,1364.0,2455.0,303.0,8595.0,3074.0,, Vanuatu
7700.0,5053.0,8413.0,,4798.0,1195.0,7136.0,,,6674.0,4408.0,3841.0, Haiti
7263.0,8659.0,8755.0,80.0,573.0,7850.0,1318.0,5955.0,2871.0,1559.0,1689.0,3443.0, Algeria
3246.0,2578.0,2673.0,1034.0,7872.0,8495.0,1420.0,5087.0,,2396.0,811.0,6025.0, Peru
487.0,3721.0,576.0,7159.0,,4624.0,8021.0,4981.0,3642.0,6660.0,4957.0,9516.0, Viet Nam
3925.0,9625.0,771.0,7525.0,8767.0,3378.0,5907.0,1289.0,769.0,2341.0,2368.0,4269.0, China
,4661.0,5646.0,8611.0,3207.0,8109.0,788.0,5314.0,4393.0,1380.0,2914.0,8236.0, Czechia
9864.0,9612.0,315.0,2127.0,2223.0,6630.0,7849.0,,8976.0,1413.0,6550.0,521.0, Finland
8793.0,3306.0,7275.0,3257.0,7297.0,9280.0,6426.0,5895.0,5360.0,4293.0,5920.0,1664.0, Slovenia
9127.0,9096.0,4671.0,5325.0,1910.0,8393.0,6155.0,2431.0,7186.0,8552.0,7656.0,3782.0, Sri Lanka
,9843.0,8643.0,2248.0,4276.0,2722.0,5846.0,2165.0,6247.0,8958.0,7792.0,3769.0, Mayotte
7099.0,2784.0,4057.0,,7997.0,4500.0,3127.0,9851.0,3449.0,4097.0,435.0,, Turks and Caicos Islands
7049.0,4688.0,9702.0,,8673.0,4232.0,5701.0,7785.0,2975.0,7544.0,,5040.0, Zimbabwe
4603.0,652.0,8568.0,9732.0,8743.0,72.0,2655.0,1756.0,1634.0,4200.0,4623.0,8360.0, Zimbabwe
,9885.0,1203.0,,5565.0,3639.0,8089.0,7223.0,4891.0,8887.0,5229.0,7131.0, Spain
,168.0,6279.0,2386.0,3398.0,273.0,6619.0,1882.0,8155.0,891.0,6655.0,3669.0, Antigua and Barbuda
3891.0,701.0,1816.0,1658.0,9106.0,,7223.0,1868.0,7209.0,6311.0,6422.0,8032.0, Tuvalu
5432.0,9942.0,851.0,5811.0,4696.0,9318.0,4859.0,947.0,527.0,3695.0,7444.0,, Montserrat
3075.0,7433.0,7463.0,3756.0,4021.0,5071.0,3689.0,6879.0,,7217.0,9783.0,730.0, Congo
7.0,9536.0,4391.0,5151.0,3083.0,1462.0,7404.0,,2754.0,7903.0,1919.0,6746.0, Nepal
1933.0,1298.0,6785.0,1302.0,708.0,3397.0,4675.0,3737.0,3079.0,5809.0,4472.0,5672.0, Monaco
5317.0,1734.0,7638.0,9745.0,4414.0,6941.0,8540.0,3041.0,2823.0,8659.0,4169.0,5078.0," Palestine, State of"
7318.0,3350.0,2832.0,9260.0,7222.0,5456.0,5483.0,8201.0,7963.0,,1050.0,9353.0, Iran (Islamic Republic of)
7821.0,7174.0,7949.0,3902.0,6529.0,8551.0,8408.0,5829.0,5383.0,6369.0,7322.0,6270.0, Slovakia
3381.0,8383.0,4064.0,6525.0,6704.0,6366.0,8350.0,8754.0,3135.0,1852.0,738.0,4109.0, Bulgaria
2214.0,7216.0,4453.0,6545.0,4031.0,5967.0,7050.0,6488.0,5181.0,1552.0,4876.0,1875.0, Cambodia
8147.0,4655.0,971.0,677.0,3682.0,3011.0,2851.0,4437.0,9395.0,7635.0,9128.0,3189.0, Macao
1403.0,3241.0,3730.0,5406.0,,8188.0,,4086.0,6817.0,434.0,9799.0,6521.0, Qatar
5728.0,7180.0,,20.0,8443.0,3741.0,7983.0,,6966.0,4053.0,,7074.0, Malta
,425.0,4390.0,6736.0,8678.0,1101.0,9198.0,2229.0,,6329.0,2397.0,1765.0, Kuwait
4311.0,3461.0,5589.0,5515.0,3105.0,3182.0,4078.0,8308.0,4950.0,5883.0,3783.0,4075.0, American Samoa
,434.0,2232.0,2348.0,8728.0,9400.0,2589.0,8516.0,,5648.0,8282.0,8801.0, Saudi Arabia
7681.0,,5694.0,8794.0,262.0,4180.0,7167.0,8763.0,6586.0,4954.0,436.0,149.0, New Zealand
3908.0,9218.0,325.0,8591.0,8657.0,3913.0,9744.0,6813.0,9874.0,8371.0,2215.0,7746.0, Bahrain
538.0,4472.0,3033.0,713.0,9310.0,5066.0,1859.0,7889.0,8058.0,8218.0,,2184.0, Syrian Arab Republic
8391.0,5778.0,636.0,4549.0,1609.0,5819.0,5154.0,886.0,2984.0,5400.0,3313.0,, Qatar
1419.0,,1960.0,2102.0,4085.0,5008.0,1771.0,9012.0,2555.0,2266.0,4615.0,4885.0, Brazil
6225.0,,7976.0,8624.0,760.0,6209.0,5554.0,5478.0,9001.0,4811.0,2644.0,9098.0, Croatia
1146.0,,4724.0,6018.0,869.0,6402.0,9471.0,4205.0,1271.0,4876.0,4731.0,1957.0, Antarctica
3935.0,4929.0,4801.0,7750.0,4687.0,2694.0,7813.0,2299.0,9157.0,5364.0,5980.0,592.0, Lebanon
5165.0,6632.0,5424.0,3819.0,8690.0,8187.0,1526.0,9593.0,4952.0,9985.0,9503.0,689.0, Sudan
3310.0,2616.0,8217.0,4699.0,9240.0,9154.0,6925.0,2912.0,2342.0,2923.0,3200.0,3998.0, Papua New Guinea
4747.0,4853.0,3062.0,1568.0,,1769.0,6691.0,,,7717.0,1957.0,8034.0, Senegal
374.0,7349.0,6328.0,7675.0,77.0,1266.0,1524.0,8735.0,7828.0,2396.0,636.0,, Uganda
,1523.0,5501.0,3294.0,4509.0,7575.0,9118.0,2654.0,6834.0,3938.0,7593.0,9220.0, Nepal
7044.0,685.0,7048.0,1188.0,5662.0,4406.0,2221.0,7130.0,4384.0,,2498.0,504.0, Jersey
2082.0,,4481.0,2487.0,9302.0,3337.0,3217.0,8904.0,6006.0,1182.0,3764.0,8045.0, Botswana
9607.0,4245.0,7923.0,5861.0,8318.0,4776.0,5799.0,4580.0,2900.0,3111.0,,, Åland Islands
52.0,3366.0,9551.0,,8937.0,6847.0,448.0,6588.0,4501.0,390.0,1582.0,5500.0, Bouvet Island
1133.0,7927.0,1077.0,9595.0,8789.0,8494.0,3989.0,9541.0,1818.0,,7072.0,2611.0, Western Sahara
3445.0,6703.0,4897.0,9518.0,137.0,379.0,4665.0,9974.0,4937.0,8845.0,6568.0,5906.0, Gabon
2983.0,6527.0,4108.0,2046.0,66.0,2415.0,3790.0,7375.0,9308.0,790.0,3753.0,3326.0, Armenia
6570.0,4728.0,,4171.0,1215.0,8290.0,1910.0,,8084.0,8985.0,930.0,, Kyrgyzstan
2350.0,5944.0,2401.0,7757.0,6056.0,5788.0,6578.0,5706.0,9420.0,9171.0,4472.0,, Slovakia
5916.0,2999.0,1144.0,1019.0,,1756.0,4612.0,8910.0,9895.0,4709.0,2461.0,8724.0, France
9025.0,1619.0,2911.0,3333.0,5597.0,7629.0,4423.0,776.0,4494.0,7174.0,2379.0,1874.0, Andorra
5963.0,3821.0,,6712.0,4484.0,8605.0,3437.0,5327.0,7092.0,6430.0,7876.0,9163.0, Armenia
9652.0,5916.0,6236.0,,6018.0,4593.0,6598.0,3584.0,6348.0,9675.0,8207.0,470.0, Libya
8709.0,3265.0,,,4738.0,2389.0,2558.0,5443.0,9055.0,6184.0,1408.0,2028.0, Saint Kitts and Nevis
4349.0,9804.0,6596.0,1360.0,7353.0,3531.0,4434.0,8921.0,9634.0,4705.0,9192.0,127.0, Pakistan
9775.0,4016.0,9306.0,4908.0,118.0,5488.0,25.0,8161.0,9579.0,5611.0,8233.0,2980.0, Japan
1515.0,6883.0,7519.0,1426.0,4332.0,8970.0,8006.0,5193.0,4627.0,6504.0,1933.0,6159.0, Pakistan
1770.0,1081.0,8022.0,,4451.0,2260.0,,5591.0,316.0,9041.0,,1805.0, Japan
1735.0,2599.0,5575.0,9944.0,892.0,6447.0,7496.0,,,157.0,198.0,9185.0, South Africa
4315.0,2613.0,9748.0,9022.0,4708.0,8072.0,,7431.0,1888.0,3405.0,2033.0,9965.0, Saint Vincent and the Grenadines
9258.0,4321.0,8219.0,,1452.0,5806.0,9989.0,4359.0,3705.0,7967.0,4998.0,7276.0, Yemen
682.0,7853.0,9935.0,4234.0,1577.0,9893.0,,4724.0,6620.0,8473.0,9582.0,4970.0, French Southern Territories
4039.0,9935.0,1023.0,5779.0,1471.0,9369.0,8630.0,734.0,5705.0,1803.0,3219.0,," Bonaire, Sint Eustatius and Saba"
4025.0,8093.0,1282.0,9753.0,8560.0,4003.0,2604.0,1692.0,,531.0,6885.0,9612.0, Cabo Verde
9151.0,3901.0,4994.0,4412.0,9006.0,945.0,6922.0,3370.0,3542.0,7517.0,4129.0,, French Polynesia
7234.0,999.0,5271.0,1234.0,9031.0,8198.0,1123.0,4233.0,128.0,586.0,6699.0,5478.0, Singapore
8486.0,2483.0,5860.0,,1481.0,6482.0,9216.0,2696.0,2905.0,602.0,8855.0,3416.0, Lebanon
3798.0,,718.0,319.0,2332.0,2273.0,1588.0,4521.0,3312.0,6437.0,2433.0,2089.0, Egypt
8510.0,3601.0,5835.0,2801.0,805.0,3772.0,132.0,4796.0,7799.0,8858.0,9657.0,2025.0, Solomon Islands
7796.0,3363.0,2954.0,170.0,5179.0,296.0,8465.0,7968.0,7696.0,9689.0,5916.0,9827.0, Morocco
4508.0,,30.0,7608.0,5571.0,6396.0,,5736.0,3355.0,3471.0,1874.0,6997.0, India
2482.0,4630.0,8292.0,4157.0,3181.0,7980.0,2604.0,1381.0,6393.0,7728.0,768.0,4955.0, Timor-Leste
2456.0,8100.0,4114.0,9048.0,3723.0,8412.0,,4300.0,,2877.0,9679.0,1993.0, Denmark
,1421.0,4442.0,7236.0,8825.0,5870.0,4391.0,4526.0,6892.0,4650.0,7891.0,3262.0, Zambia
7675.0,5021.0,1754.0,5733.0,9941.0,6294.0,8015.0,2519.0,582.0,1134.0,7169.0,, Barbados
2945.0,,168.0,7179.0,9063.0,,920.0,9401.0,2280.0,4673.0,9014.0,273.0, French Guiana
959.0,9430.0,991.0,8901.0,8854.0,2154.0,469.0,3405.0,2926.0,3343.0,4538.0,7966.0, Mauritania
5482.0,6479.0,7698.0,7962.0,4679.0,5503.0,3640.0,886.0,,,6100.0,3150.0, Falkland Islands (Malvinas)
1461.0,6651.0,4534.0,4323.0,,4992.0,6103.0,,8741.0,2600.0,6672.0,2837.0, Pitcairn
7135.0,4756.0,2040.0,6162.0,,3080.0,4082.0,4490.0,3013.0,6681.0,3835.0,3608.0, Mali
,383.0,6488.0,,3901.0,5460.0,4185.0,7543.0,5625.0,3070.0,2632.0,3581.0, Argentina
,1672.0,207.0,7393.0,927.0,2701.0,5263.0,4556.0,7816.0,6712.0,8166.0,9853.0, San Marino
9062.0,42.0,2479.0,9422.0,,7733.0,4156.0,7862.0,3662.0,877.0,4978.0,9637.0," Moldova, Republic of"
6477.0,1053.0,2675.0,9109.0,7777.0,9223.0,7896.0,1883.0,1662.0,3490.0,4098.0,1325.0, Japan
5653.0,,,1250.0,2274.0,,105.0,4675.0,1804.0,3682.0,4196.0,3014.0, Cocos (Keeling) Islands
773.0,9699.0,6296.0,8752.0,8625.0,5866.0,3506.0,1457.0,7811.0,187.0,357.0,533.0, Saint Martin (French part)
9431.0,6824.0,6313.0,4921.0,7679.0,790.0,979.0,2794.0,,2601.0,8145.0,7287.0, Jordan
3236.0,1580.0,7954.0,5066.0,8574.0,,3172.0,5045.0,9776.0,,9354.0,4936.0, Martinique
7316.0,,2257.0,6446.0,914.0,9870.0,1155.0,3908.0,1595.0,5807.0,1187.0,3820.0, Estonia
,1584.0,5255.0,3408.0,1788.0,3117.0,4139.0,4303.0,6530.0,,420.0,5840.0, Yemen
9320.0,8692.0,7506.0,4047.0,6403.0,5019.0,,2145.0,9787.0,4526.0,6938.0,6057.0, Haiti
4978.0,5387.0,6233.0,8688.0,3029.0,1821.0,,5243.0,5929.0,4421.0,281.0,9515.0, Chad
8056.0,9643.0,3797.0,4202.0,,8419.0,9162.0,,,3534.0,2890.0,, Cameroon
288.0,8795.0,1310.0,2873.0,8290.0,1055.0,9094.0,9799.0,5193.0,6325.0,2912.0,1305.0, Comoros
,8850.0,3208.0,818.0,5335.0,7315.0,3601.0,2423.0,8276.0,,1189.0,4909.0, Algeria
8290.0,9213.0,,,6085.0,3938.0,8357.0,4500.0,7713.0,5856.0,5156.0,1114.0, Holy See
2016.0,888.0,7827.0,3497.0,2620.0,9873.0,3923.0,8457.0,6118.0,9331.0,8.0,4482.0, Germany
7737.0,8276.0,7243.0,578.0,450.0,3901.0,7416.0,9411.0,3909.0,4786.0,1478.0,1381.0, Grenada
9024.0,7052.0,,2555.0,3642.0,4202.0,,2758.0,2448.0,1480.0,9278.0,5803.0," Taiwan, Province of China"
5954.0,,,9271.0,6976.0,2199.0,2840.0,6162.0,2427.0,637.0,9855.0,6541.0, Mexico
6173.0,4653.0,8626.0,9597.0,4753.0,4890.0,6341.0,9512.0,9673.0,4724.0,9544.0,5446.0, Timor-Leste
9714.0,6867.0,3634.0,5823.0,1417.0,569.0,9429.0,97.0,5917.0,1837.0,6292.0,1903.0, Guinea
5520.0,969.0,6474.0,4840.0,5117.0,5531.0,7953.0,8916.0,4103.0,2899.0,118.0,4849.0, Gambia
229.0,4487.0,8356.0,7898.0,1744.0,,5774.0,5931.0,5185.0,6324.0,5886.0,5872.0, Libya
5318.0,655.0,7687.0,1793.0,8745.0,8872.0,656.0,1587.0,,837.0,9314.0,2604.0, Portugal
3125.0,8995.0,8674.0,6932.0,2733.0,2230.0,4084.0,,4077.0,2486.0,8391.0,2114.0, Sudan
7025.0,6280.0,8511.0,,529.0,6653.0,4292.0,902.0,5548.0,6624.0,2221.0,4861.0, Malaysia
434.0,2720.0,9901.0,718.0,6003.0,1362.0,831.0,1633.0,1770.0,3095.0,8819.0,2479.0, Hungary
9605.0,,4290.0,7643.0,599.0,5650.0,783.0,5509.0,,9421.0,,, Guyana
2807.0,1403.0,8668.0,6718.0,9113.0,6535.0,7157.0,2803.0,9689.0,3427.0,1877.0,, Bulgaria
2826.0,5489.0,6828.0,7319.0,1069.0,5588.0,1838.0,6470.0,4345.0,2861.0,3153.0,5028.0, Andorra
3100.0,818.0,7379.0,6584.0,8265.0,7391.0,5054.0,5808.0,5656.0,5353.0,7517.0,4652.0, Pitcairn
8065.0,8290.0,3163.0,8452.0,9435.0,9238.0,6904.0,,8251.0,4394.0,3699.0,2783.0, Virgin Islands (British)
6919.0,6716.0,879.0,7139.0,,4547.0,5720.0,5946.0,5671.0,4594.0,4776.0,6286.0, Switzerland
6211.0,3408.0,7524.0,9035.0,4826.0,1927.0,6315.0,1391.0,52.0,6106.0,3263.0,2891.0, Paraguay
4715.0,560.0,5986.0,641.0,2544.0,1606.0,552.0,1372.0,9086.0,6478.0,494.0,4402.0, France
503.0,1090.0,8811.0,4946.0,3981.0,6363.0,9667.0,2773.0,7929.0,3204.0,2879.0,8808.0, Colombia
2408.0,9749.0,7169.0,8298.0,8773.0,5911.0,,,7186.0,2092.0,9959.0,9332.0, Philippines
5924.0,2337.0,,4008.0,9635.0,7407.0,4688.0,3805.0,6363.0,6420.0,178.0,9875.0, Montserrat
2563.0,,9817.0,5985.0,1015.0,7225.0,6175.0,8501.0,7986.0,4412.0,5731.0,5774.0, Brunei Darussalam
,5805.0,808.0,6756.0,1336.0,2581.0,9160.0,743.0,2798.0,4393.0,4963.0,3748.0, Rwanda
4707.0,7445.0,2158.0,1133.0,,9335.0,2421.0,7781.0,1319.0,7780.0,3197.0,6172.0, Bulgaria
5086.0,2071.0,7912.0,9551.0,2570.0,9114.0,8028.0,3129.0,7425.0,2360.0,5290.0,7910.0, United Arab Emirates
9210.0,2918.0,,7400.0,4556.0,5461.0,8751.0,,6684.0,6297.0,4036.0,8411.0, Dominican Republic
4710.0,3934.0,,3006.0,8116.0,2708.0,5361.0,5914.0,7295.0,4259.0,6915.0,9933.0, Lao People's Democratic Republic
9586.0,3817.0,8141.0,3007.0,906.0,5180.0,7810.0,3340.0,6291.0,3196.0,4831.0,6521.0," Palestine, State of"
5080.0,4800.0,610.0,5946.0,,3343.0,,2663.0,9585.0,8704.0,7660.0,8430.0, Iran (Islamic Republic of)
5794.0,389.0,6975.0,3534.0,8434.0,1718.0,5529.0,136.0,8416.0,339.0,2984.0,7426.0, Mali
,7569.0,,8222.0,8246.0,1823.0,7041.0,6324.0,7658.0,8892.0,8419.0,615.0, Comoros
7513.0,5969.0,5752.0,1161.0,6618.0,4801.0,3062.0,6555.0,2825.0,7275.0,8171.0,9007.0, Poland
9846.0,,2085.0,2220.0,9911.0,,6462.0,6254.0,5732.0,9561.0,,7199.0, Norway
7069.0,5391.0,1482.0,2692.0,1467.0,6723.0,5095.0,1782.0,,2060.0,7457.0,2793.0, Jersey
2179.0,5825.0,9352.0,,9047.0,7406.0,8086.0,9160.0,6000.0,8376.0,,9955.0, Bangladesh
1129.0,,6962.0,5649.0,5154.0,9317.0,1788.0,4562.0,7527.0,5765.0,8062.0,5620.0, Mayotte
2994.0,4316.0,3464.0,5795.0,6330.0,826.0,9655.0,4987.0,3031.0,5794.0,1205.0,2598.0, Uzbekistan
6554.0,2987.0,8922.0,6640.0,9147.0,4595.0,3469.0,6922.0,4293.0,3997.0,,4124.0, Mauritius
7280.0,8028.0,8353.0,3792.0,2324.0,462.0,9248.0,9858.0,9241.0,7624.0,4355.0,9157.0, Saint Kitts and Nevis
1787.0,650.0,8832.0,4942.0,2750.0,9760.0,572.0,4396.0,,7313.0,2988.0,526.0, Chad
4053.0,4808.0,,2199.0,5433.0,4837.0,9996.0,9080.0,2641.0,1839.0,3647.0,2827.0, Iran (Islamic Republic of)
2397.0,6137.0,,1368.0,2993.0,6704.0,6823.0,6879.0,3295.0,,2972.0,493.0, Indonesia
3788.0,,8250.0,5944.0,,6406.0,2156.0,4835.0,2957.0,,3247.0,661.0, Slovenia
3111.0,40.0,6742.0,1476.0,5961.0,9035.0,4560.0,8738.0,927.0,,1123.0,9039.0, Chile
7987.0,5722.0,1719.0,4481.0,9440.0,2799.0,7341.0,,4161.0,8471.0,8336.0,7642.0, Norway
449.0,8426.0,2080.0,695.0,3037.0,8954.0,8565.0,301.0,,9970.0,2109.0,8877.0, Kiribati
105.0,6794.0,219.0,4169.0,4353.0,8749.0,8928.0,4103.0,8321.0,3579.0,8094.0,1481.0, Haiti
6463.0,2204.0,2706.0,6190.0,5146.0,9874.0,5352.0,2608.0,5580.0,122.0,3525.0,6868.0, Malta
3160.0,2354.0,8284.0,5185.0,4508.0,4008.0,5459.0,1606.0,963.0,5157.0,7403.0,760.0, Oman
3497.0,,9926.0,340.0,8283.0,7250.0,3860.0,986.0,8941.0,7715.0,7015.0,4369.0, Tuvalu
3281.0,4998.0,5258.0,,4543.0,5618.0,9049.0,3473.0,4084.0,9782.0,2178.0,3018.0, South Africa
5941.0,6344.0,6890.0,2366.0,,3481.0,2251.0,4095.0,3032.0,4990.0,,175.0, Algeria
,7913.0,,6991.0,5592.0,6331.0,2404.0,2754.0,8937.0,7974.0,6730.0,, British Indian Ocean Territory
