JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
8083.0,5233.0,7667.0,4214.0,79.0,8568.0,3851.0,2032.0,2646.0,6450.0,,969.0," Korea, Republic of"
5575.0,7532.0,9066.0,,6455.0,7686.0,793.0,1716.0,1398.0,7796.0,1298.0,3156.0, Equatorial Guinea
3502.0,,5577.0,8212.0,529.0,9011.0,1726.0,6551.0,5079.0,9766.0,6736.0,4453.0, Congo
2062.0,3727.0,567.0,5941.0,1646.0,884.0,7998.0,8299.0,6904.0,1781.0,1873.0,1929.0, Saint Vincent and the Grenadines
6791.0,7191.0,1795.0,98.0,4061.0,6104.0,9052.0,4737.0,1847.0,1195.0,2832.0,2993.0, Uruguay
4970.0,3727.0,8220.0,1700.0,9471.0,8490.0,4794.0,6490.0,,7658.0,8522.0,3430.0, Djibouti
5248.0,6526.0,6934.0,7188.0,,,3068.0,8484.0,330.0,9093.0,417.0,7584.0, Eswatini
9397.0,9116.0,5046.0,4554.0,8001.0,1770.0,2292.0,7821.0,3711.0,1691.0,5365.0,871.0, Virgin Islands (British)
7386.0,2094.0,3537.0,2877.0,6682.0,6100.0,,3423.0,9495.0,1293.0,9158.0,9403.0, Nauru
8081.0,2357.0,6487.0,6674.0,2713.0,7723.0,3205.0,960.0,9575.0,5187.0,8023.0,7507.0, Lithuania
6330.0,3996.0,7523.0,125.0,5978.0,970.0,5655.0,5012.0,4311.0,8395.0,2182.0,8446.0, Pakistan
3373.0,3367.0,3079.0,8884.0,5939.0,8680.0,3015.0,8694.0,559.0,4964.0,3784.0,9778.0, Malawi
5581.0,6578.0,1948.0,6362.0,,1413.0,8703.0,,2036.0,5271.0,5190.0,5588.0," Tanzania, United Republic of"
195.0,3324.0,7794.0,9324.0,7407.0,3315.0,7980.0,6471.0,8167.0,3382.0,7307.0,8476.0, Comoros
,8677.0,6385.0,6704.0,1122.0,5722.0,1059.0,2549.0,637.0,1180.0,220.0,1301.0, Syrian Arab Republic
5831.0,8233.0,4362.0,6714.0,6326.0,1962.0,7003.0,172.0,4196.0,5567.0,409.0,9320.0, Eswatini
4728.0,2551.0,1656.0,4244.0,5748.0,824.0,3310.0,5350.0,,,9249.0,7360.0, Sierra Leone
8160.0,5521.0,622.0,,3352.0,2194.0,7483.0,4657.0,9379.0,7218.0,8822.0,7003.0, Norway
5119.0,4741.0,4259.0,7952.0,8342.0,9892.0,2361.0,30.0,364.0,1203.0,6520.0,3791.0, Isle of Man
7789.0,8243.0,7218.0,6520.0,4595.0,3882.0,9998.0,2554.0,3815.0,2524.0,3391.0,6779.0, Portugal
355.0,8178.0,8710.0,7977.0,4506.0,8530.0,8521.0,1432.0,5724.0,523.0,8828.0,4931.0, Jersey
4912.0,4440.0,3349.0,5642.0,8893.0,3117.0,857.0,9538.0,5732.0,9084.0,5032.0,6825.0, Eswatini
3829.0,2389.0,5948.0,2759.0,1191.0,7715.0,6325.0,8437.0,9770.0,8766.0,8939.0,2387.0, Kyrgyzstan
407.0,,,5866.0,4151.0,3488.0,7147.0,9103.0,2362.0,1195.0,8435.0,464.0, Belize
9757.0,1966.0,8749.0,247.0,4956.0,8669.0,2356.0,8441.0,1043.0,5743.0,5096.0,9260.0, Côte d'Ivoire
5431.0,4254.0,8202.0,1031.0,,1626.0,4581.0,2680.0,1084.0,9127.0,5545.0,7537.0, Belarus
7176.0,1955.0,,5776.0,6168.0,666.0,1394.0,,8282.0,943.0,6880.0,9093.0, Rwanda
2349.0,8380.0,484.0,5064.0,5121.0,2251.0,5972.0,2715.0,1046.0,6520.0,3221.0,8377.0, Burkina Faso
4805.0,9492.0,803.0,2033.0,9836.0,8223.0,5248.0,7493.0,,7483.0,1992.0,6820.0, Saint Kitts and Nevis
3168.0,4134.0,2163.0,3227.0,5880.0,4771.0,9603.0,1556.0,2473.0,,7920.0,1013.0, Somalia
2672.0,9280.0,360.0,3459.0,8936.0,6690.0,5882.0,5252.0,2704.0,7022.0,7234.0,5594.0," Korea, Republic of"
3824.0,3194.0,470.0,8069.0,9603.0,5625.0,,1643.0,5309.0,2939.0,,7053.0, Cambodia
3433.0,8523.0,5237.0,9212.0,6009.0,6941.0,6598.0,4120.0,7146.0,6188.0,4460.0,2500.0, Congo
3383.0,2045.0,9752.0,686.0,7000.0,4205.0,9612.0,,,6292.0,,2611.0, Tuvalu
2016.0,3626.0,,,4718.0,9787.0,2127.0,9450.0,8586.0,4551.0,4809.0,8237.0, Andorra
9744.0,594.0,1586.0,4074.0,2777.0,1567.0,3494.0,7558.0,7398.0,6013.0,4026.0,1729.0, Ukraine
2454.0,5278.0,2683.0,9675.0,194.0,7890.0,6439.0,3192.0,5577.0,854.0,2446.0,8634.0, Djibouti
4922.0,9929.0,6554.0,,9272.0,,7167.0,8605.0,7322.0,95.0,3861.0,7681.0, Cabo Verde
5976.0,4984.0,7467.0,8428.0,2483.0,4900.0,3124.0,,9647.0,782.0,294.0,, Brazil
7001.0,1116.0,1566.0,2998.0,2829.0,9320.0,2214.0,,4524.0,3592.0,2268.0,1578.0, Burundi
8813.0,1273.0,5565.0,2544.0,7416.0,5122.0,7201.0,6505.0,4487.0,8576.0,5723.0,, Madagascar
4790.0,9481.0,5883.0,4308.0,4259.0,6267.0,6347.0,2126.0,8521.0,830.0,237.0,6549.0, Trinidad and Tobago
77.0,4351.0,2560.0,2366.0,2827.0,4181.0,2127.0,,8067.0,6119.0,7406.0,7658.0, Jersey
4359.0,6831.0,5868.0,7122.0,8155.0,8754.0,9900.0,9083.0,4107.0,4712.0,6974.0,3837.0, Lebanon
3154.0,3222.0,5542.0,3653.0,6158.0,1791.0,1768.0,,1185.0,9133.0,195.0,9675.0, Saint Kitts and Nevis
4392.0,8765.0,2977.0,,8708.0,7283.0,4443.0,7142.0,4018.0,1772.0,7381.0,6335.0, Iraq
5157.0,2943.0,2424.0,8488.0,9530.0,4764.0,6260.0,7059.0,996.0,3176.0,4585.0,1595.0, Cuba
9854.0,2623.0,7552.0,4777.0,8217.0,2367.0,773.0,,7526.0,467.0,6996.0,, Saint Vincent and the Grenadines
,7010.0,9616.0,4854.0,6984.0,3042.0,,3591.0,5415.0,7259.0,5960.0,5800.0, Madagascar
6650.0,9311.0,1740.0,6977.0,1040.0,6789.0,5081.0,8800.0,8385.0,90.0,5610.0,1027.0, Seychelles
5674.0,7745.0,3859.0,2209.0,4005.0,88.0,5649.0,847.0,4533.0,7499.0,1838.0,5524.0, Guam
8724.0,4755.0,4950.0,3301.0,400.0,4338.0,1697.0,5268.0,483.0,9611.0,3963.0,4677.0, Angola
2862.0,1743.0,2599.0,9596.0,3986.0,3200.0,8864.0,6163.0,5116.0,144.0,1597.0,9506.0, Niue
1052.0,9084.0,,4150.0,1289.0,1213.0,8258.0,3178.0,6906.0,8622.0,5352.0,246.0, Qatar
1780.0,3658.0,1234.0,5327.0,858.0,5021.0,3868.0,9770.0,1363.0,2223.0,9055.0,5079.0, Namibia
3314.0,,935.0,5152.0,,,1708.0,7416.0,2238.0,1643.0,284.0,5203.0, Wallis and Futuna
519.0,7402.0,7326.0,1736.0,8320.0,4650.0,109.0,,629.0,9912.0,5875.0,7908.0, Isle of Man
3880.0,3442.0,6136.0,2067.0,9993.0,9388.0,5450.0,4152.0,2322.0,418.0,7940.0,9495.0, Turkey
7708.0,9300.0,4899.0,7818.0,3098.0,4246.0,8864.0,8723.0,,9037.0,2000.0,8794.0, Wallis and Futuna
8431.0,,3905.0,9167.0,7549.0,940.0,,1677.0,7485.0,6379.0,2569.0,6526.0, Sint Maarten (Dutch part)
6173.0,7551.0,6204.0,7718.0,897.0,7786.0,6309.0,259.0,5732.0,2781.0,5633.0,1004.0, Saint Kitts and Nevis
594.0,4137.0,6965.0,4367.0,3869.0,6844.0,,3659.0,3774.0,4648.0,5357.0,5893.0, El Salvador
5659.0,6883.0,3147.0,3652.0,8824.0,6048.0,2101.0,5101.0,9952.0,2893.0,1203.0,2007.0, Antarctica
5019.0,1609.0,3018.0,3443.0,,8300.0,5351.0,1179.0,8224.0,,2165.0,7312.0, Nigeria
1328.0,328.0,4723.0,4452.0,3536.0,7422.0,3893.0,8902.0,,9466.0,5322.0,2384.0, Maldives
,4368.0,5567.0,1639.0,2614.0,8243.0,1740.0,2917.0,343.0,,1024.0,, Cuba
,4450.0,3799.0,3556.0,6547.0,5283.0,1444.0,1559.0,1142.0,955.0,9147.0,5860.0, Niger
3701.0,9848.0,4377.0,9244.0,9366.0,9276.0,8024.0,9242.0,4323.0,7028.0,2774.0,9394.0, Falkland Islands (Malvinas)
5399.0,,3729.0,8611.0,2349.0,8928.0,157.0,6496.0,7751.0,5309.0,5530.0,6234.0, Australia
,2058.0,5606.0,2773.0,4877.0,3157.0,3737.0,9331.0,780.0,8277.0,2451.0,590.0, Canada
8542.0,8588.0,2171.0,5852.0,481.0,7945.0,4329.0,987.0,4715.0,7118.0,4081.0,3156.0, Norway
5281.0,4919.0,2237.0,9681.0,8.0,8755.0,8516.0,3468.0,272.0,2860.0,3923.0,2079.0, Mexico
9459.0,7907.0,836.0,6293.0,3615.0,7494.0,1338.0,8675.0,3433.0,3969.0,1378.0,512.0, Bouvet Island
,859.0,2733.0,1762.0,6914.0,7316.0,7469.0,7244.0,4957.0,8973.0,,9010.0, Romania
3766.0,2051.0,9726.0,5590.0,3350.0,3894.0,7170.0,9385.0,7958.0,2424.0,6245.0,7519.0, Falkland Islands (Malvinas)
72.0,3648.0,2243.0,1746.0,4814.0,,1209.0,8343.0,5022.0,,5386.0,7728.0, Dominica
7135.0,,7806.0,3152.0,216.0,695.0,364.0,6398.0,,578.0,2719.0,4065.0, Cyprus
7363.0,372.0,5728.0,,5537.0,,5924.0,1851.0,3194.0,5221.0,5543.0,2588.0, Iran (Islamic Republic of)
9594.0,,,1566.0,8554.0,832.0,,1276.0,6577.0,9692.0,,4881.0, Ghana
,8525.0,3138.0,1001.0,494.0,5951.0,4470.0,8430.0,2803.0,2232.0,9795.0,413.0, Romania
9757.0,7277.0,,,3411.0,8490.0,,5049.0,4666.0,6198.0,6463.0,9406.0, Poland
6410.0,4040.0,3209.0,2302.0,5248.0,1849.0,6296.0,3538.0,8015.0,,,3644.0, Belgium
1313.0,8344.0,295.0,,1935.0,5819.0,8367.0,5092.0,5379.0,7968.0,1385.0,2216.0," Taiwan, Province of China"
5510.0,3662.0,171.0,3105.0,9708.0,,5953.0,2265.0,2642.0,8725.0,8215.0,7280.0, Tonga
2163.0,3771.0,,1839.0,1279.0,4197.0,4526.0,1277.0,7180.0,,8291.0,770.0, Burundi
8732.0,9857.0,3292.0,4786.0,5719.0,6009.0,5528.0,5598.0,3707.0,,5296.0,6188.0, Virgin Islands (U.S.)
4824.0,2107.0,4184.0,5937.0,7798.0,5754.0,4108.0,281.0,,5220.0,3115.0,4575.0, Lithuania
3887.0,1880.0,4155.0,2670.0,1390.0,9281.0,,5112.0,4765.0,3885.0,4455.0,7755.0, Myanmar
8553.0,130.0,1769.0,,8604.0,6219.0,7823.0,455.0,741.0,6313.0,4306.0,619.0, Greenland
4305.0,,7606.0,4268.0,3845.0,,4005.0,7098.0,3499.0,9550.0,1285.0,2826.0, Andorra
,1737.0,2716.0,6079.0,,2612.0,501.0,9498.0,6924.0,1816.0,7426.0,1338.0, Åland Islands
8415.0,6800.0,7804.0,1458.0,1402.0,5609.0,4087.0,4478.0,9175.0,7345.0,7693.0,6896.0, Belize
9176.0,7380.0,5328.0,3306.0,969.0,1210.0,995.0,6087.0,,7480.0,,4736.0, El Salvador
1557.0,2246.0,4751.0,7437.0,1174.0,517.0,,7214.0,4395.0,7045.0,3122.0,1409.0, Denmark
3397.0,8347.0,574.0,4305.0,8047.0,2813.0,67.0,662.0,9877.0,9125.0,,8514.0, Afghanistan
7804.0,4110.0,620.0,,5895.0,9942.0,3387.0,,9971.0,2752.0,6585.0,, Belgium
9355.0,9350.0,2458.0,6648.0,415.0,1725.0,5431.0,1565.0,5672.0,9172.0,4526.0,686.0, Sint Maarten (Dutch part)
5375.0,995.0,5064.0,7171.0,7040.0,2579.0,5162.0,3686.0,148.0,3716.0,5556.0,2258.0, Puerto Rico
727.0,8643.0,8196.0,2850.0,1095.0,8721.0,4237.0,8179.0,7292.0,4670.0,406.0,5486.0, Barbados
179.0,3878.0,6044.0,732.0,5304.0,2717.0,6048.0,4506.0,8714.0,,5297.0,8717.0, Uganda
5132.0,3161.0,2478.0,5429.0,2106.0,6741.0,4551.0,8444.0,1811.0,4917.0,4206.0,5574.0, Iceland
6651.0,5509.0,8509.0,4684.0,9865.0,1542.0,6545.0,8059.0,4915.0,2743.0,6256.0,4487.0, Guatemala
4129.0,1579.0,9476.0,6321.0,2755.0,6627.0,,9767.0,2797.0,5215.0,24.0,8639.0, Saint Barthélemy
5163.0,5104.0,,6679.0,7220.0,7596.0,1261.0,6258.0,7565.0,7794.0,6173.0,, Greece
2679.0,973.0,6830.0,2239.0,4903.0,1204.0,517.0,8254.0,9365.0,7587.0,7702.0,, Zimbabwe
3786.0,4207.0,1914.0,5271.0,9959.0,1814.0,,6655.0,,7864.0,7380.0,9045.0, Russian Federation
7047.0,7333.0,666.0,9093.0,8876.0,5388.0,4438.0,2709.0,3397.0,3987.0,,3652.0, North Macedonia
539.0,313.0,,6526.0,5285.0,5528.0,8432.0,8306.0,7467.0,355.0,,972.0, Bangladesh
838.0,8594.0,1927.0,3568.0,6999.0,3734.0,3469.0,5.0,9503.0,9039.0,9530.0,6233.0, Guinea-Bissau
8766.0,,,7974.0,9840.0,7268.0,3419.0,5882.0,5550.0,4261.0,,898.0, Austria
,5786.0,6059.0,7169.0,5138.0,9842.0,3549.0,7245.0,6711.0,3286.0,9138.0,4545.0, Qatar
3094.0,6033.0,2271.0,3288.0,4814.0,2714.0,8153.0,7989.0,8747.0,445.0,8416.0,7085.0, Holy See
4785.0,3181.0,8955.0,888.0,4922.0,6209.0,8622.0,9524.0,8821.0,1262.0,1277.0,196.0, Bermuda
6629.0,4849.0,8988.0,,5118.0,,2683.0,381.0,7086.0,355.0,4832.0,6120.0," Tanzania, United Republic of"
8618.0,2658.0,8236.0,1153.0,4269.0,1018.0,6467.0,7978.0,2300.0,9123.0,,9249.0, Palau
6210.0,7190.0,8959.0,,2491.0,534.0,5913.0,,1652.0,505.0,1432.0,, Western Sahara
4701.0,3082.0,3139.0,4555.0,4874.0,,7676.0,77.0,201.0,6831.0,3963.0,, Libya
6511.0,2516.0,1214.0,6747.0,3987.0,102.0,9071.0,6873.0,933.0,5701.0,2437.0,2361.0, Azerbaijan
6064.0,860.0,8563.0,7460.0,2601.0,715.0,,4277.0,5858.0,6779.0,8410.0,9514.0," Tanzania, United Republic of"
6670.0,4266.0,5745.0,4145.0,9429.0,4651.0,5315.0,1343.0,8840.0,7901.0,8318.0,8867.0, Cambodia
1435.0,9654.0,5740.0,1673.0,9925.0,5784.0,8758.0,8828.0,4948.0,2016.0,1635.0,9464.0, Saint Vincent and the Grenadines
9437.0,5839.0,9448.0,7818.0,3484.0,6197.0,6910.0,2786.0,3863.0,6837.0,2049.0,6475.0, Cambodia
,9555.0,3941.0,6091.0,4393.0,1202.0,,1807.0,2101.0,8868.0,9157.0,2820.0, Libya
2739.0,5495.0,9060.0,8932.0,4767.0,2535.0,5642.0,,9031.0,4999.0,6872.0,, Belarus
8212.0,,2463.0,4821.0,5873.0,1865.0,,,8288.0,5592.0,1990.0,1972.0, India
,8269.0,8696.0,6366.0,4471.0,5965.0,4222.0,4433.0,6856.0,9680.0,,, Namibia
196.0,3970.0,9016.0,7440.0,1355.0,7266.0,4749.0,7388.0,5595.0,7809.0,8662.0,3175.0, Guinea
1400.0,5589.0,7258.0,8708.0,3305.0,1876.0,9183.0,9313.0,8476.0,,8411.0,1686.0, Bahamas
3656.0,7950.0,5911.0,8386.0,6892.0,4031.0,1907.0,4118.0,9164.0,6704.0,6050.0,6103.0, Montenegro
,709.0,1143.0,7979.0,6556.0,4997.0,8821.0,4616.0,2508.0,,1312.0,1477.0, Saint Kitts and Nevis
2851.0,2001.0,5992.0,6181.0,7971.0,6551.0,1565.0,6382.0,9078.0,4023.0,3866.0,3609.0, Saint Kitts and Nevis
,7998.0,9745.0,766.0,5438.0,7429.0,8809.0,6433.0,1466.0,5364.0,7166.0,2155.0, Thailand
6696.0,,5500.0,8140.0,4289.0,8343.0,432.0,3740.0,9783.0,145.0,9594.0,1987.0, Gibraltar
8531.0,4698.0,1529.0,7468.0,675.0,237.0,1868.0,9831.0,2973.0,6021.0,1183.0,6878.0, Singapore
560.0,3223.0,5046.0,8039.0,6962.0,,7553.0,2442.0,7986.0,979.0,9472.0,3708.0, Paraguay
4041.0,,7137.0,2878.0,1339.0,1664.0,7574.0,4666.0,2783.0,8146.0,,9807.0, Antigua and Barbuda
4183.0,4004.0,9487.0,1122.0,5895.0,1538.0,2814.0,708.0,,3394.0,2292.0,8392.0, India
2089.0,897.0,,937.0,,9290.0,8360.0,2272.0,5581.0,1049.0,111.0,130.0, Gambia
4826.0,6921.0,6203.0,2617.0,4100.0,6152.0,6331.0,5740.0,1916.0,276.0,16.0,5542.0, Seychelles
2302.0,8861.0,7038.0,7771.0,6594.0,1085.0,,9094.0,5745.0,4358.0,503.0,7956.0, Monaco
1075.0,1223.0,3945.0,3904.0,2731.0,4975.0,4642.0,1026.0,8850.0,7034.0,9240.0,1848.0, Turks and Caicos Islands
