JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
,1101.0,3232.0,695.0,4731.0,9803.0,8731.0,6280.0,5855.0,174.0,2818.0,616.0, Libya
1618.0,5926.0,6156.0,1789.0,8033.0,8749.0,9328.0,992.0,7263.0,6412.0,3786.0,2144.0, Christmas Island
,2301.0,,2739.0,7667.0,6305.0,,9713.0,9762.0,3580.0,4515.0,7925.0, Madagascar
8760.0,1080.0,3175.0,8823.0,8945.0,4641.0,3951.0,8825.0,1055.0,7931.0,1147.0,1541.0, Finland
7076.0,1211.0,4688.0,3142.0,9517.0,2933.0,8949.0,6133.0,6145.0,1543.0,6173.0,4339.0, Argentina
2812.0,2319.0,1581.0,9501.0,5055.0,4206.0,,,1916.0,3805.0,5239.0,5121.0, Norfolk Island
3404.0,5431.0,,2304.0,6413.0,105.0,9417.0,1169.0,826.0,3647.0,9867.0,, Saint Martin (French part)
3929.0,5287.0,8119.0,8349.0,9788.0,4673.0,2668.0,,568.0,1741.0,5829.0,1072.0, Cook Islands
108.0,2922.0,5711.0,700.0,7374.0,6333.0,9430.0,6739.0,7457.0,2660.0,4352.0,618.0, Dominica
8318.0,196.0,,7063.0,3876.0,7795.0,8426.0,9791.0,457.0,,8239.0,7843.0, Uruguay
9479.0,1939.0,9131.0,3389.0,8215.0,1618.0,1672.0,3760.0,4190.0,7057.0,7952.0,5820.0, San Marino
6885.0,2951.0,8884.0,7653.0,4861.0,1283.0,7761.0,594.0,3010.0,,7511.0,2330.0, United Kingdom of Great Britain and Northern Ireland
3425.0,9918.0,9246.0,7428.0,4642.0,8149.0,8451.0,3234.0,3046.0,1177.0,8677.0,2060.0, Virgin Islands (British)
2429.0,5331.0,6042.0,8324.0,4809.0,,5229.0,5674.0,8171.0,6218.0,3902.0,9142.0, Jordan
7090.0,1216.0,,6229.0,6928.0,1287.0,708.0,2852.0,4946.0,6580.0,3017.0,5276.0, Nepal
8876.0,4752.0,2904.0,2689.0,7452.0,8050.0,2077.0,8743.0,9818.0,2885.0,6755.0,7323.0, Zimbabwe
,4842.0,9625.0,1212.0,8366.0,,5795.0,723.0,249.0,8713.0,9301.0,3928.0, Comoros
7573.0,8654.0,4287.0,6054.0,3051.0,5835.0,7126.0,1507.0,1144.0,8160.0,,9214.0, Mayotte
971.0,1335.0,6984.0,8000.0,6399.0,3422.0,1423.0,387.0,6142.0,3898.0,9119.0,7804.0, Panama
1234.0,6015.0,4083.0,3942.0,1756.0,3738.0,2782.0,6819.0,165.0,7911.0,5600.0,7197.0, Anguilla
3152.0,9750.0,5573.0,7495.0,7388.0,2267.0,7156.0,3962.0,9817.0,4530.0,930.0,1613.0, Saint Pierre and Miquelon
2558.0,5821.0,5931.0,583.0,,8516.0,5015.0,5186.0,9648.0,6714.0,4635.0,7486.0, Kyrgyzstan
6174.0,7936.0,6337.0,4750.0,6423.0,6717.0,5368.0,6062.0,1561.0,8235.0,3205.0,8686.0, Suriname
6538.0,3477.0,241.0,2901.0,5202.0,1903.0,1401.0,5786.0,98.0,8088.0,2853.0,5429.0, Argentina
2254.0,4111.0,6051.0,5074.0,7369.0,114.0,1910.0,426.0,4856.0,7884.0,3771.0,3186.0, Dominican Republic
3289.0,3835.0,,8572.0,2073.0,8557.0,4782.0,3203.0,5488.0,6480.0,9338.0,104.0, Sri Lanka
6381.0,7608.0,,7560.0,613.0,5683.0,2590.0,6708.0,8757.0,4449.0,8583.0,6806.0, Monaco
9443.0,,9746.0,6721.0,2503.0,7460.0,4500.0,7117.0,2761.0,7381.0,4798.0,, Antarctica
940.0,9825.0,,8255.0,9201.0,9344.0,6293.0,1364.0,9934.0,66.0,7098.0,411.0, Puerto Rico
,3645.0,489.0,7122.0,5797.0,790.0,524.0,6897.0,7237.0,519.0,4390.0,8649.0, Bhutan
7603.0,3958.0,735.0,6543.0,8176.0,5902.0,5704.0,5255.0,2492.0,8438.0,6133.0,6468.0, Réunion
,4381.0,4389.0,,3748.0,,5635.0,7795.0,,5076.0,2460.0,5256.0, Bolivia (Plurinational State of)
5832.0,7508.0,1721.0,,3169.0,2734.0,8242.0,7445.0,5282.0,,8646.0,1302.0, New Caledonia
8473.0,7094.0,,5086.0,5825.0,5468.0,1187.0,3982.0,2730.0,8371.0,9537.0,3431.0, Luxembourg
2688.0,,3269.0,4778.0,,6275.0,8844.0,2016.0,891.0,7590.0,3037.0,7717.0, United States Minor Outlying Islands
6319.0,9747.0,9948.0,6518.0,6218.0,5358.0,4359.0,5992.0,7992.0,,4635.0,, Belize
5108.0,6051.0,2298.0,4160.0,8756.0,7081.0,9266.0,5595.0,8665.0,3550.0,7073.0,2220.0, Liechtenstein
,7235.0,4938.0,7892.0,5864.0,6362.0,1246.0,871.0,4623.0,6031.0,9108.0,8340.0, Samoa
7899.0,8702.0,705.0,9314.0,7565.0,5673.0,3342.0,9855.0,9308.0,752.0,183.0,1936.0, Cameroon
510.0,5589.0,2648.0,5943.0,6509.0,315.0,1868.0,7076.0,6810.0,8616.0,,3357.0, Mozambique
4992.0,2497.0,,1911.0,6233.0,7675.0,5616.0,5176.0,6846.0,3637.0,2002.0,3551.0, Grenada
3631.0,,7097.0,,1230.0,6157.0,8363.0,7746.0,5469.0,236.0,7879.0,9938.0, Bahamas
8406.0,,4819.0,,7617.0,9149.0,9532.0,7124.0,9984.0,1137.0,8711.0,5898.0, Niger
5378.0,2558.0,559.0,,8774.0,,,2387.0,,5843.0,7693.0,4913.0, Morocco
8383.0,4515.0,291.0,5671.0,,3701.0,4882.0,5606.0,7128.0,3961.0,,4707.0, Congo
,7013.0,7993.0,1984.0,5094.0,8729.0,7263.0,8113.0,5444.0,7118.0,3466.0,3933.0, Western Sahara
,6084.0,,3477.0,613.0,,305.0,7149.0,5831.0,6477.0,3191.0,4630.0, Malaysia
8012.0,,9163.0,8586.0,5573.0,4417.0,1272.0,2298.0,9177.0,794.0,637.0,2455.0, Libya
6470.0,528.0,6023.0,9708.0,6353.0,4939.0,9768.0,2791.0,3132.0,4370.0,5230.0,, Serbia
,5509.0,4406.0,6918.0,377.0,1363.0,2439.0,6979.0,4973.0,,1342.0,1051.0, Antarctica
9302.0,5114.0,6013.0,,4407.0,8341.0,9100.0,4781.0,5634.0,4563.0,4824.0,8473.0, Estonia
3783.0,7869.0,9947.0,7876.0,5146.0,3239.0,1557.0,4504.0,,,3724.0,6238.0, Syrian Arab Republic
7137.0,3045.0,580.0,6439.0,1063.0,,8502.0,8774.0,2148.0,8872.0,7804.0,3465.0, Guinea-Bissau
6337.0,,7720.0,873.0,6127.0,4036.0,2950.0,6345.0,3129.0,5132.0,8419.0,5771.0, Switzerland
734.0,5996.0,7955.0,7659.0,542.0,8835.0,4777.0,6624.0,548.0,8372.0,3176.0,7236.0, Pitcairn
1365.0,6882.0,1382.0,8294.0,1688.0,7204.0,2138.0,4923.0,3253.0,1483.0,2999.0,2791.0, Palau
7343.0,5545.0,9515.0,8565.0,,9792.0,9700.0,,8144.0,3197.0,8507.0,6010.0, Mauritius
3216.0,1633.0,6427.0,7310.0,6758.0,8508.0,7039.0,5088.0,4777.0,2192.0,8929.0,8145.0, Lithuania
4033.0,9577.0,6308.0,3144.0,5404.0,7095.0,8338.0,4448.0,7470.0,442.0,6066.0,2973.0, Virgin Islands (British)
1414.0,,4067.0,5197.0,4671.0,400.0,8325.0,,5600.0,2218.0,8001.0,96.0, Suriname
2264.0,6508.0,7227.0,4685.0,8861.0,4154.0,1200.0,4055.0,922.0,3245.0,748.0,8018.0, Nicaragua
2954.0,,9112.0,7267.0,3389.0,3998.0,5947.0,5300.0,4823.0,9056.0,4221.0,825.0, Eswatini
2873.0,6301.0,1306.0,3599.0,7492.0,2135.0,8232.0,8681.0,2002.0,5146.0,48.0,1127.0, Yemen
6281.0,0.0,2162.0,4699.0,,8611.0,7506.0,9013.0,990.0,1787.0,,9429.0, Nicaragua
,5932.0,3196.0,8119.0,,611.0,2003.0,6454.0,4854.0,9435.0,8816.0,, Denmark
,7830.0,,3482.0,2105.0,2600.0,3063.0,2593.0,568.0,8292.0,9100.0,4964.0, Virgin Islands (U.S.)
2986.0,2071.0,4903.0,852.0,4420.0,1385.0,915.0,6243.0,6.0,2614.0,337.0,3505.0, Oman
4025.0,5216.0,7690.0,1777.0,57.0,,6160.0,5523.0,5474.0,5810.0,6441.0,2538.0, Libya
7607.0,5608.0,,161.0,9960.0,6096.0,,9633.0,2988.0,5905.0,,3867.0, North Macedonia
1098.0,1593.0,3351.0,,5153.0,158.0,596.0,7546.0,6468.0,8428.0,3036.0,9795.0, Sweden
1502.0,8120.0,,8650.0,5640.0,1090.0,,6330.0,3236.0,7412.0,2788.0,8473.0, Mali
,7852.0,9454.0,,9917.0,,9967.0,6554.0,6038.0,1011.0,1305.0,9327.0, Bhutan
1923.0,1385.0,,3224.0,3738.0,8202.0,6585.0,6599.0,8874.0,1279.0,2587.0,, Curaçao
,7319.0,9299.0,2651.0,40.0,6733.0,683.0,9961.0,967.0,2199.0,2858.0,2202.0, Cook Islands
7498.0,9318.0,4595.0,2650.0,3420.0,9267.0,9676.0,,9529.0,2168.0,2160.0,9766.0, Panama
2407.0,5420.0,2777.0,2091.0,8827.0,1401.0,6652.0,876.0,,1272.0,2836.0,9894.0, Russian Federation
5129.0,3067.0,6598.0,1013.0,8709.0,8628.0,9008.0,7705.0,3093.0,3363.0,9327.0,9638.0, Georgia
,9843.0,512.0,6050.0,6349.0,3613.0,5596.0,9136.0,8384.0,4502.0,,1591.0, Central African Republic
419.0,5148.0,6104.0,5226.0,14.0,1482.0,1615.0,,6945.0,3237.0,,8297.0, Svalbard and Jan Mayen
9206.0,2100.0,6629.0,4941.0,648.0,6220.0,,8655.0,,9628.0,3410.0,8259.0, Luxembourg
8282.0,8198.0,7754.0,3715.0,1450.0,6539.0,13.0,4262.0,5108.0,4439.0,2282.0,1456.0, Qatar
7028.0,648.0,3816.0,7094.0,892.0,2430.0,3452.0,2795.0,1519.0,4297.0,,1746.0, Sri Lanka
819.0,6073.0,3259.0,,5859.0,6148.0,5986.0,,855.0,1456.0,3042.0,4468.0, Jordan
384.0,6189.0,1653.0,,3136.0,2404.0,722.0,2275.0,5993.0,3533.0,,7271.0, Zimbabwe
1450.0,9376.0,31.0,1238.0,1800.0,9935.0,366.0,6824.0,9309.0,408.0,5862.0,8582.0, Solomon Islands
5534.0,9875.0,3255.0,1133.0,9415.0,8806.0,609.0,6520.0,8168.0,1752.0,5811.0,1768.0, Saint Martin (French part)
1312.0,897.0,8622.0,9242.0,857.0,5349.0,3385.0,8184.0,9856.0,7277.0,5934.0,7602.0, Cuba
1775.0,4649.0,6728.0,3577.0,210.0,2957.0,8432.0,1289.0,9418.0,6907.0,3498.0,330.0, Bhutan
3492.0,7039.0,4449.0,4522.0,,8581.0,274.0,6726.0,3538.0,2484.0,9505.0,6936.0, Barbados
9234.0,,1849.0,8406.0,662.0,8115.0,1043.0,924.0,4318.0,7788.0,1773.0,2331.0, Jamaica
9495.0,7371.0,1347.0,5977.0,4077.0,8433.0,6000.0,8130.0,5327.0,1251.0,4082.0,2123.0, Burkina Faso
,4757.0,1087.0,9535.0,9777.0,4264.0,5825.0,8810.0,11.0,3524.0,3258.0,3128.0, Trinidad and Tobago
1756.0,,4209.0,,3368.0,9184.0,3393.0,7356.0,5617.0,9945.0,8056.0,1953.0, Saint Lucia
6267.0,7133.0,,3191.0,9500.0,9291.0,755.0,6021.0,9176.0,7724.0,8777.0,3001.0, Venezuela (Bolivarian Republic of)
1018.0,4902.0,4576.0,1828.0,8440.0,2659.0,,1299.0,5905.0,8647.0,5923.0,4410.0, Belize
8153.0,1845.0,,6656.0,4776.0,,1325.0,7433.0,6215.0,5183.0,199.0,8513.0, Panama
5836.0,8684.0,4326.0,6518.0,183.0,2657.0,8904.0,3652.0,5963.0,,6280.0,3094.0, Ukraine
6563.0,751.0,3110.0,1435.0,1817.0,1736.0,1992.0,6012.0,4419.0,,4066.0,, Madagascar
8045.0,6952.0,8591.0,2069.0,6376.0,9862.0,1768.0,303.0,1283.0,1801.0,1689.0,7502.0, Faroe Islands
9952.0,6171.0,9372.0,3941.0,,2656.0,2876.0,120.0,5491.0,1684.0,6116.0,4415.0, Bouvet Island
8676.0,3849.0,7293.0,5588.0,,1814.0,7021.0,7378.0,7025.0,4051.0,9159.0,8050.0, Burundi
7884.0,4533.0,4536.0,8128.0,5944.0,7947.0,7139.0,,,6390.0,5595.0,8630.0, Malaysia
4416.0,2949.0,,,603.0,4028.0,8148.0,1917.0,3771.0,,955.0,370.0, Faroe Islands
9728.0,9222.0,4399.0,7550.0,8561.0,3463.0,6475.0,2818.0,2895.0,,5552.0,8376.0, Kazakhstan
9445.0,6282.0,1731.0,5580.0,7035.0,3363.0,5266.0,2682.0,5246.0,264.0,1744.0,8549.0, Haiti
97.0,6304.0,7641.0,2083.0,4349.0,,355.0,1845.0,8056.0,,4825.0,3992.0, Togo
1532.0,6060.0,4632.0,1818.0,9631.0,6080.0,,4484.0,8556.0,3885.0,3596.0,7112.0, Iraq
980.0,2370.0,1805.0,560.0,9432.0,,643.0,7419.0,3292.0,3932.0,1936.0,91.0, China
9748.0,8938.0,1044.0,966.0,4596.0,2716.0,5615.0,4253.0,2248.0,1245.0,1848.0,2181.0, Holy See
5509.0,9430.0,8044.0,622.0,3579.0,1684.0,9814.0,6329.0,,,354.0,8186.0, Haiti
3900.0,1874.0,5653.0,9716.0,6145.0,6389.0,5994.0,2063.0,9899.0,1932.0,6004.0,, Honduras
9979.0,,7067.0,3953.0,7295.0,8679.0,3714.0,3419.0,456.0,4416.0,3296.0,6960.0, Sao Tome and Principe
5495.0,1056.0,1474.0,6401.0,1582.0,7723.0,6650.0,5395.0,9159.0,1200.0,633.0,3458.0, Belarus
2169.0,9061.0,8680.0,5084.0,2240.0,1342.0,9935.0,1777.0,,7141.0,2441.0,4894.0, Thailand
7181.0,3691.0,8637.0,2492.0,9874.0,1987.0,4840.0,8253.0,2801.0,3886.0,8507.0,9563.0, Malaysia
3544.0,4126.0,7867.0,8654.0,8076.0,5610.0,9510.0,8570.0,749.0,3714.0,409.0,5828.0, Yemen
,8508.0,398.0,9092.0,5599.0,5354.0,196.0,9538.0,3796.0,4472.0,2718.0,, Lithuania
4944.0,563.0,5753.0,4039.0,8031.0,,3134.0,6893.0,7335.0,2649.0,5700.0,5352.0, South Georgia and the South Sandwich Islands
5951.0,5748.0,2617.0,1541.0,1324.0,646.0,3474.0,3210.0,153.0,4500.0,4180.0,4419.0, Malaysia
3704.0,4053.0,2373.0,1451.0,7812.0,8868.0,500.0,5851.0,7730.0,3514.0,4644.0,2362.0, New Caledonia
3792.0,2438.0,,3333.0,8724.0,,3908.0,1231.0,1411.0,5827.0,9978.0,1783.0, Cyprus
1033.0,5110.0,9598.0,5120.0,9326.0,1331.0,681.0,1692.0,,2732.0,5650.0,8311.0, Nigeria
6878.0,7235.0,8558.0,6721.0,1327.0,1820.0,8688.0,4900.0,7291.0,5476.0,3269.0,, Pakistan
5449.0,2853.0,5944.0,6801.0,3588.0,5701.0,822.0,2479.0,,6803.0,9782.0,7032.0, Puerto Rico
,9896.0,4028.0,6322.0,3227.0,1452.0,149.0,5216.0,6986.0,4792.0,4247.0,4483.0, Bahrain
1002.0,3515.0,101.0,8091.0,6507.0,3155.0,8834.0,2611.0,9511.0,3177.0,5689.0,5397.0, Mauritius
5676.0,1770.0,1292.0,5789.0,2135.0,3903.0,9979.0,208.0,1835.0,5661.0,9926.0,8997.0, Cyprus
1241.0,3216.0,62.0,9818.0,7416.0,9218.0,3472.0,5684.0,7113.0,,7987.0,9468.0, Macao
6045.0,5102.0,,1703.0,6483.0,9005.0,1326.0,8502.0,,6592.0,,8993.0, Italy
4233.0,2484.0,1596.0,,5049.0,,7571.0,671.0,4005.0,6615.0,7610.0,9501.0, United States Minor Outlying Islands
,7270.0,4294.0,,1507.0,4376.0,2360.0,3010.0,3422.0,2832.0,3916.0,5433.0, India
2142.0,7933.0,6325.0,,7480.0,,8898.0,906.0,3865.0,,7886.0,9312.0, Bulgaria
232.0,5726.0,,6436.0,5488.0,,6170.0,7988.0,3897.0,4410.0,9040.0,4329.0, Norfolk Island
2981.0,5890.0,5148.0,1122.0,5477.0,2577.0,3831.0,8661.0,9124.0,5559.0,8643.0,3541.0, San Marino
3530.0,4542.0,7255.0,4008.0,7217.0,895.0,8649.0,5971.0,6704.0,8449.0,8257.0,7637.0, Gambia
1951.0,9949.0,29.0,9499.0,2945.0,163.0,7365.0,702.0,9615.0,1328.0,3784.0,3798.0, Belarus
814.0,348.0,7356.0,7185.0,6870.0,3847.0,9747.0,,9059.0,,1202.0,8936.0, Tunisia
1395.0,7073.0,,,7085.0,7456.0,3153.0,5338.0,,1824.0,,5587.0, North Macedonia
3110.0,4052.0,3097.0,7168.0,6239.0,980.0,1283.0,6796.0,,6009.0,3642.0,5826.0, Canada
6071.0,318.0,2321.0,628.0,785.0,1118.0,559.0,7525.0,2629.0,3574.0,6298.0,, Honduras
3918.0,173.0,3269.0,8579.0,7522.0,1805.0,7231.0,,5618.0,505.0,3070.0,4110.0, Portugal
258.0,6658.0,406.0,23.0,8365.0,1385.0,4114.0,1340.0,6966.0,9620.0,7646.0,9036.0, Croatia
3258.0,2737.0,4039.0,,4741.0,345.0,5940.0,8498.0,6668.0,8625.0,1420.0,4866.0, Ecuador
8463.0,5748.0,5051.0,3802.0,,4966.0,5531.0,7585.0,7012.0,6170.0,8673.0,1122.0, Uruguay
5523.0,5687.0,9523.0,6125.0,6682.0,2281.0,8235.0,8396.0,1393.0,9477.0,6830.0,8170.0, French Southern Territories
667.0,8513.0,4182.0,,8999.0,6996.0,5629.0,7014.0,8967.0,5803.0,9647.0,9733.0, Svalbard and Jan Mayen
1812.0,4325.0,1715.0,3871.0,5655.0,4642.0,8195.0,3493.0,8723.0,363.0,3238.0,5453.0, Haiti
,9675.0,,1814.0,8666.0,910.0,2913.0,5224.0,581.0,5455.0,1150.0,8420.0, French Polynesia
,3091.0,2195.0,1929.0,6476.0,2362.0,7015.0,4376.0,886.0,1546.0,3171.0,6648.0, Bosnia and Herzegovina
7685.0,7959.0,7995.0,2337.0,5553.0,2505.0,3708.0,87.0,,5263.0,9258.0,3746.0, Malawi
3559.0,4500.0,3488.0,3956.0,9898.0,,2395.0,2604.0,955.0,9945.0,5813.0,, Niger
551.0,9998.0,9752.0,8837.0,9495.0,,,7361.0,2671.0,4320.0,3426.0,5285.0, Iceland
6146.0,2621.0,,2036.0,,8385.0,3736.0,1275.0,5805.0,7510.0,2302.0,4725.0, Guyana
8464.0,6817.0,997.0,1105.0,5669.0,8327.0,5450.0,4841.0,4344.0,5362.0,8346.0,5449.0, Guadeloupe
754.0,6860.0,7651.0,6516.0,7129.0,964.0,6963.0,7802.0,,7272.0,5572.0,6612.0, Myanmar
5251.0,4246.0,,6770.0,5757.0,2573.0,6762.0,8566.0,9455.0,6457.0,3073.0,6708.0, Armenia
9256.0,,9504.0,6598.0,5167.0,,5967.0,119.0,2298.0,7351.0,7561.0,, Latvia
9269.0,7367.0,8729.0,6754.0,8697.0,4842.0,8398.0,822.0,7725.0,7092.0,594.0,4957.0, Monaco
7344.0,,3494.0,1440.0,2364.0,5691.0,,9375.0,890.0,5823.0,1789.0,8025.0, Hong Kong
7648.0,892.0,1644.0,7447.0,5191.0,3373.0,7093.0,6986.0,2929.0,6541.0,1871.0,9462.0, Switzerland
7299.0,3050.0,7978.0,4313.0,5140.0,4976.0,,5259.0,,5849.0,6328.0,1784.0, Afghanistan
4687.0,8875.0,9252.0,,8210.0,1945.0,,2417.0,8533.0,9600.0,447.0,4949.0, Virgin Islands (British)
3147.0,2135.0,,6714.0,2060.0,5033.0,9391.0,7248.0,,1790.0,,7057.0, Lesotho
5819.0,2672.0,8652.0,2985.0,7021.0,4753.0,2432.0,9459.0,3476.0,1695.0,,2505.0, Timor-Leste
2616.0,81.0,7022.0,7889.0,856.0,8245.0,4954.0,2233.0,8717.0,9364.0,7109.0,749.0, Spain
8841.0,7198.0,,226.0,4107.0,4466.0,6887.0,7592.0,6183.0,2413.0,7708.0,1572.0, Turks and Caicos Islands
9620.0,4458.0,6323.0,7138.0,8560.0,2156.0,8449.0,7981.0,905.0,8308.0,7363.0,4835.0, Panama
9448.0,1161.0,6532.0,2124.0,9391.0,7891.0,5740.0,4759.0,3215.0,4320.0,7270.0,7594.0, Dominica
7635.0,2910.0,4868.0,9069.0,9664.0,1475.0,1525.0,,2055.0,7157.0,231.0,3843.0, Bangladesh
3101.0,8530.0,,1894.0,7479.0,2801.0,8290.0,9411.0,5522.0,5611.0,5626.0,8192.0, Saint Kitts and Nevis
9341.0,,3533.0,8365.0,7958.0,2036.0,9401.0,4335.0,8372.0,7025.0,9716.0,1884.0, Montserrat
357.0,3079.0,5411.0,700.0,4090.0,8368.0,4238.0,120.0,4746.0,3209.0,5663.0,3818.0," Taiwan, Province of China"
7288.0,5799.0,1136.0,6144.0,1633.0,169.0,9685.0,2756.0,4292.0,6333.0,9063.0,5634.0, Kiribati
3490.0,5264.0,795.0,1502.0,3406.0,1452.0,6202.0,213.0,7314.0,3725.0,9624.0,745.0, Kyrgyzstan
9281.0,,4955.0,2915.0,6611.0,1988.0,,3171.0,3153.0,8299.0,7835.0,3903.0, Curaçao
5623.0,7059.0,,8595.0,3166.0,2293.0,4613.0,8627.0,8158.0,,,263.0, Mozambique
7626.0,252.0,4965.0,2829.0,3470.0,,295.0,6629.0,4246.0,1558.0,6601.0,4153.0, Monaco
2227.0,,3867.0,42.0,3198.0,2604.0,5592.0,9171.0,2358.0,2916.0,5275.0,9078.0, Antigua and Barbuda
3710.0,9937.0,6558.0,8332.0,3611.0,8766.0,4687.0,4278.0,9966.0,5509.0,1806.0,7833.0, British Indian Ocean Territory
6419.0,6805.0,8541.0,9347.0,8430.0,6934.0,6754.0,5238.0,6333.0,1101.0,4665.0,261.0, Sao Tome and Principe
8229.0,739.0,7725.0,128.0,9696.0,2442.0,1933.0,1580.0,7493.0,4137.0,4120.0,, North Macedonia
519.0,5436.0,1390.0,,2871.0,4093.0,2568.0,8843.0,702.0,7384.0,7239.0,2071.0, Jamaica
480.0,5985.0,766.0,4271.0,6583.0,,276.0,2839.0,,7965.0,3438.0,2239.0, Saint Barthélemy
2987.0,1517.0,9595.0,20.0,8945.0,2405.0,7428.0,,6708.0,3057.0,4150.0,3879.0, New Zealand
1775.0,4756.0,125.0,1773.0,,7990.0,,4551.0,446.0,7234.0,3575.0,7779.0, Iran (Islamic Republic of)
,1821.0,4706.0,9173.0,5450.0,3217.0,3510.0,3542.0,5789.0,9295.0,8937.0,, Kazakhstan
3682.0,1419.0,8608.0,15.0,9358.0,1723.0,8784.0,5102.0,2610.0,4078.0,4338.0,1588.0, Kazakhstan
6333.0,,5488.0,,9689.0,6024.0,4582.0,190.0,4245.0,3898.0,6393.0,5202.0, Comoros
3774.0,2505.0,414.0,7593.0,3367.0,4660.0,4737.0,4095.0,,6628.0,8129.0,1540.0, New Caledonia
8175.0,6664.0,3131.0,4683.0,8352.0,3060.0,4572.0,8440.0,5713.0,5077.0,5368.0,, Belarus
1936.0,6088.0,,5952.0,7242.0,9033.0,399.0,4051.0,,8387.0,4742.0,1949.0, Jersey
1521.0,2984.0,7398.0,8111.0,375.0,,208.0,9665.0,8395.0,5369.0,4570.0,8223.0, Iceland
,1101.0,4680.0,4765.0,1684.0,2780.0,9296.0,8326.0,3164.0,9073.0,2816.0,6515.0, Slovakia
2829.0,8478.0,4984.0,3676.0,1993.0,5966.0,2144.0,6219.0,348.0,3752.0,1487.0,5410.0, Guam
1943.0,9746.0,,5362.0,36.0,,6180.0,6617.0,2882.0,218.0,7677.0,4858.0, United States Minor Outlying Islands
9371.0,,3550.0,1453.0,5900.0,1961.0,6289.0,8608.0,5336.0,2364.0,3287.0,9917.0, Algeria
2405.0,4253.0,5680.0,2877.0,2156.0,4934.0,6944.0,3566.0,829.0,3780.0,7400.0,3579.0, Northern Mariana Islands
7713.0,3904.0,602.0,2796.0,9468.0,1218.0,2395.0,1229.0,,6323.0,6377.0,4979.0, Tuvalu
5560.0,,3388.0,4924.0,4303.0,5658.0,3019.0,6388.0,8722.0,9452.0,3539.0,7919.0, Mozambique
8785.0,2692.0,4738.0,7456.0,9625.0,8371.0,1539.0,8606.0,350.0,4000.0,5198.0,550.0, Dominican Republic
6941.0,8670.0,8153.0,6431.0,5239.0,410.0,5027.0,,8582.0,2276.0,1964.0,595.0, Belize
1518.0,8301.0,9735.0,3846.0,4494.0,9828.0,8113.0,2063.0,,3957.0,9489.0,5171.0, Uruguay
,220.0,9503.0,3264.0,8920.0,3951.0,6598.0,1404.0,840.0,9482.0,,1431.0, Algeria
5209.0,3142.0,2288.0,4734.0,9897.0,342.0,742.0,6727.0,1325.0,1691.0,,7274.0, Bolivia (Plurinational State of)
1522.0,4863.0,409.0,9186.0,4950.0,7270.0,,415.0,4172.0,8092.0,334.0,8365.0, Argentina
,7609.0,4791.0,7378.0,,2449.0,,,1000.0,538.0,302.0,2427.0, United States of America
