JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,ORIGIN_OR_DESTINATION
7871.0,,,4019.0,7028.0,2087.0,,8326.0,5933.0,7871.0,1241.0,2478.0, Libya
7131.0,7355.0,9505.0,3725.0,2192.0,5584.0,5647.0,,,3007.0,7597.0,5967.0, Western Sahara
,4426.0,6191.0,386.0,8634.0,6837.0,7915.0,6099.0,9162.0,2818.0,9154.0,6260.0, Ethiopia
4800.0,9287.0,6000.0,3140.0,7705.0,9680.0,8021.0,5183.0,9506.0,7639.0,,5022.0, Egypt
7221.0,4670.0,3060.0,4895.0,7736.0,2849.0,2651.0,4211.0,7706.0,1945.0,,6296.0, South Sudan
7547.0,8473.0,8751.0,2962.0,1081.0,4502.0,6878.0,6270.0,9993.0,8167.0,5377.0,4420.0, Andorra
4569.0,6233.0,6268.0,8811.0,7988.0,8415.0,717.0,2217.0,8612.0,6846.0,3348.0,3272.0, Israel
8686.0,1527.0,4111.0,6221.0,2585.0,2901.0,1779.0,3133.0,770.0,2048.0,34.0,2347.0, Liechtenstein
371.0,,5609.0,,5294.0,6864.0,4902.0,5707.0,9766.0,2101.0,4227.0,516.0, Réunion
7984.0,8629.0,5467.0,707.0,587.0,6582.0,4277.0,1438.0,4045.0,3179.0,6211.0,9338.0, Turkmenistan
7759.0,1623.0,4224.0,1953.0,6864.0,1235.0,9156.0,718.0,1297.0,1752.0,9688.0,, Comoros
3324.0,5001.0,7535.0,171.0,4157.0,3321.0,6614.0,5577.0,1288.0,4335.0,3687.0,628.0, Greece
7067.0,6992.0,5358.0,,5603.0,2610.0,6936.0,1949.0,3747.0,2207.0,2283.0,9086.0, Slovenia
2972.0,7238.0,4109.0,5422.0,3613.0,277.0,2984.0,,2728.0,3179.0,5650.0,8937.0, Pitcairn
8783.0,3357.0,9768.0,3367.0,,800.0,7517.0,7697.0,271.0,1236.0,467.0,8346.0, Malta
3885.0,2186.0,5935.0,,2594.0,1128.0,8853.0,7101.0,4196.0,3961.0,3810.0,1190.0, Montenegro
3536.0,9889.0,1539.0,8801.0,9035.0,5014.0,9349.0,4462.0,3531.0,4439.0,7217.0,2709.0, Equatorial Guinea
1043.0,2071.0,4521.0,565.0,1489.0,8853.0,4867.0,746.0,,6204.0,2216.0,6511.0, Finland
1016.0,2010.0,475.0,2895.0,5993.0,7176.0,2745.0,4823.0,3487.0,3406.0,3016.0,, Marshall Islands
9826.0,2522.0,5507.0,,43.0,869.0,5728.0,927.0,3021.0,4534.0,8467.0,2039.0, Poland
4313.0,2272.0,7412.0,9138.0,9557.0,6813.0,1519.0,2083.0,7772.0,7801.0,7463.0,9428.0, Madagascar
2775.0,8690.0,9588.0,2183.0,9449.0,696.0,,3124.0,2116.0,5748.0,2261.0,7118.0, Rwanda
3969.0,5602.0,5408.0,3323.0,2512.0,3159.0,9485.0,6038.0,9168.0,5336.0,9959.0,8949.0, Fiji
4179.0,2680.0,8508.0,255.0,8975.0,5988.0,2378.0,6305.0,613.0,794.0,6210.0,4645.0, Pakistan
6136.0,4631.0,561.0,6805.0,,2671.0,981.0,1081.0,5090.0,1107.0,9586.0,5321.0, Jersey
4176.0,5779.0,4301.0,6954.0,2694.0,3222.0,1664.0,7065.0,4881.0,6838.0,178.0,, Tokelau
207.0,8667.0,9573.0,1299.0,2148.0,7567.0,5837.0,9167.0,7961.0,8525.0,708.0,1194.0, Lebanon
,4714.0,2294.0,228.0,8474.0,3785.0,757.0,,7554.0,3234.0,9948.0,9599.0, Faroe Islands
,,656.0,8737.0,2186.0,7208.0,9239.0,337.0,7260.0,1374.0,1854.0,6990.0, Jordan
1332.0,2491.0,9190.0,5764.0,7950.0,6779.0,9139.0,162.0,9355.0,3132.0,648.0,3465.0, Myanmar
2115.0,8863.0,6063.0,1313.0,3596.0,8229.0,6506.0,7807.0,3525.0,4507.0,1641.0,8613.0, Estonia
2984.0,4353.0,9684.0,2706.0,2535.0,2424.0,434.0,8381.0,6438.0,6581.0,4223.0,9941.0, Côte d'Ivoire
6508.0,8746.0,1347.0,9643.0,9136.0,5539.0,2495.0,5541.0,9573.0,2555.0,9311.0,777.0, British Indian Ocean Territory
,7334.0,4302.0,5834.0,1925.0,,7962.0,5945.0,9692.0,58.0,99.0,4466.0, Bulgaria
8052.0,3833.0,4108.0,1560.0,2346.0,8562.0,3233.0,6512.0,9543.0,4468.0,1706.0,8802.0, Åland Islands
5546.0,6433.0,8964.0,1756.0,6965.0,6378.0,7886.0,2701.0,8540.0,,8096.0,5370.0, Pitcairn
7266.0,6990.0,5957.0,6652.0,,355.0,6542.0,2554.0,5776.0,7482.0,,2479.0, Albania
164.0,8261.0,5825.0,8348.0,2621.0,5548.0,9859.0,5736.0,8820.0,6884.0,304.0,3645.0, Dominica
7730.0,4597.0,4263.0,4903.0,6349.0,3460.0,3621.0,7095.0,1611.0,1387.0,2326.0,5825.0, Guadeloupe
7145.0,9320.0,,4991.0,1740.0,1480.0,2199.0,1653.0,8258.0,8986.0,6616.0,, Tonga
1636.0,6381.0,,2114.0,3572.0,5810.0,9581.0,5026.0,8651.0,,6120.0,, Bulgaria
4821.0,1760.0,4788.0,,4685.0,5502.0,6260.0,1398.0,6626.0,,4088.0,3288.0, Bulgaria
394.0,4710.0,4578.0,4603.0,3982.0,9151.0,8135.0,6802.0,3247.0,,3677.0,8287.0, Costa Rica
1654.0,,2662.0,,8737.0,4342.0,9630.0,7214.0,3397.0,2452.0,3211.0,1822.0, Kiribati
9738.0,236.0,136.0,4177.0,6246.0,9060.0,761.0,,8033.0,9420.0,,7283.0, Puerto Rico
3631.0,5295.0,5062.0,1083.0,2416.0,622.0,,8506.0,451.0,5237.0,9444.0,7938.0, Greece
798.0,8843.0,820.0,4278.0,7897.0,5195.0,4695.0,3297.0,1921.0,7891.0,,5676.0, Germany
,7805.0,8366.0,1143.0,,394.0,186.0,,2133.0,4580.0,3595.0,8162.0, France
,9267.0,6025.0,6078.0,1900.0,1773.0,8689.0,2680.0,5144.0,2470.0,5168.0,, Colombia
,3157.0,8098.0,3902.0,6890.0,7758.0,842.0,7936.0,1352.0,166.0,570.0,, Fiji
3915.0,4391.0,5748.0,1166.0,1417.0,1525.0,4876.0,7986.0,5130.0,9424.0,5840.0,6295.0, Netherlands
,6123.0,3669.0,8576.0,,1366.0,2326.0,8119.0,4457.0,8748.0,4085.0,3360.0, Virgin Islands (U.S.)
8391.0,3455.0,9933.0,9539.0,860.0,7401.0,9085.0,3830.0,,9807.0,9912.0,1537.0, French Guiana
5338.0,5615.0,2555.0,7476.0,6598.0,1857.0,3866.0,895.0,3361.0,5002.0,8295.0,8593.0, Senegal
9263.0,2706.0,6686.0,2895.0,1563.0,4102.0,1699.0,,8166.0,8353.0,3182.0,5616.0, Poland
7455.0,6090.0,4658.0,3779.0,750.0,,8051.0,4489.0,5109.0,3803.0,2008.0,1522.0, Yemen
7208.0,9340.0,7230.0,3207.0,1048.0,6846.0,,,3273.0,6743.0,3942.0,3434.0, Rwanda
1576.0,3333.0,,8698.0,4191.0,,1206.0,9723.0,2903.0,4547.0,8041.0,4118.0, Malaysia
,6990.0,5640.0,5746.0,,7395.0,3349.0,2137.0,7108.0,8311.0,4258.0,895.0, Italy
8469.0,8758.0,3319.0,8834.0,2285.0,1684.0,4582.0,6857.0,4010.0,2348.0,668.0,3637.0, Vanuatu
6369.0,1540.0,4891.0,7109.0,,6869.0,3366.0,3161.0,2638.0,9040.0,5308.0,2005.0, Kenya
3846.0,,778.0,8975.0,2710.0,,4128.0,1391.0,6469.0,4517.0,242.0,8452.0, Madagascar
9925.0,2588.0,3142.0,1145.0,5380.0,4599.0,4964.0,2547.0,4817.0,5341.0,136.0,2169.0, Poland
2782.0,7145.0,9150.0,1495.0,3697.0,3801.0,9118.0,9043.0,9019.0,5674.0,9391.0,8048.0, Latvia
456.0,4829.0,7937.0,,9439.0,629.0,731.0,3891.0,6284.0,2166.0,5443.0,79.0, Réunion
7754.0,4986.0,4695.0,7334.0,9617.0,7201.0,6608.0,793.0,,3107.0,9727.0,5581.0," Taiwan, Province of China"
3807.0,6888.0,667.0,,7174.0,9189.0,,,9230.0,4509.0,1294.0,3572.0, Mauritius
4842.0,2838.0,,3902.0,3311.0,2860.0,1895.0,9559.0,2905.0,3133.0,2064.0,1717.0, Latvia
2183.0,828.0,8940.0,2500.0,3359.0,481.0,1734.0,3978.0,8057.0,0.0,3714.0,9093.0, North Macedonia
7943.0,8439.0,885.0,8640.0,,6398.0,8401.0,6497.0,5537.0,5470.0,5496.0,5274.0, Israel
6882.0,1523.0,9843.0,8966.0,8150.0,2181.0,2890.0,5558.0,5067.0,1955.0,4661.0,15.0," Tanzania, United Republic of"
2936.0,3825.0,6328.0,4365.0,2755.0,1425.0,766.0,1009.0,6599.0,1071.0,,9207.0, Saint Pierre and Miquelon
5214.0,3571.0,38.0,2714.0,3504.0,8755.0,3252.0,,6278.0,1547.0,5787.0,3353.0, Burundi
6381.0,8149.0,4202.0,5429.0,9511.0,6474.0,3440.0,9236.0,5143.0,5525.0,,5599.0, Fiji
1048.0,4740.0,,913.0,6768.0,7792.0,9260.0,7444.0,4587.0,8373.0,9674.0,5829.0, Egypt
8248.0,803.0,7830.0,7786.0,9423.0,9257.0,6190.0,6646.0,7076.0,7294.0,1400.0,3907.0, Bermuda
5188.0,8418.0,5097.0,6699.0,4504.0,1525.0,8959.0,,4177.0,8379.0,1490.0,383.0," Congo, Democratic Republic of the"
566.0,8165.0,4214.0,,1106.0,,553.0,2853.0,3803.0,4345.0,1265.0,5472.0, Algeria
570.0,4873.0,6099.0,7468.0,,4101.0,6581.0,1028.0,2179.0,,3726.0,1293.0, Sint Maarten (Dutch part)
,9264.0,1549.0,202.0,,2431.0,6535.0,1234.0,5007.0,7091.0,6456.0,4823.0, Sri Lanka
4754.0,4602.0,2394.0,6234.0,3157.0,1847.0,4948.0,3394.0,8177.0,4104.0,9536.0,8906.0, Martinique
3957.0,8643.0,5739.0,1281.0,7873.0,6670.0,8468.0,8471.0,953.0,8155.0,2709.0,, United Arab Emirates
9149.0,9475.0,3253.0,8336.0,6646.0,2039.0,5967.0,3196.0,6137.0,9771.0,2488.0,205.0, Switzerland
3954.0,5459.0,6796.0,8595.0,7899.0,733.0,7277.0,9564.0,4400.0,,9597.0,8114.0," Korea, Republic of"
2163.0,4148.0,1060.0,318.0,8943.0,3612.0,5144.0,9619.0,9653.0,383.0,48.0,9992.0, Fiji
8179.0,4481.0,5441.0,3936.0,2722.0,7214.0,8066.0,9001.0,4851.0,1536.0,1712.0,5511.0, French Polynesia
4424.0,7333.0,2260.0,1969.0,5880.0,,259.0,6768.0,7990.0,8829.0,3201.0,9965.0, Tuvalu
8431.0,2374.0,8618.0,5033.0,3277.0,8112.0,7966.0,9508.0,4175.0,3732.0,3483.0,1226.0, French Guiana
7588.0,6858.0,8518.0,,5997.0,8645.0,861.0,4893.0,2636.0,1912.0,9209.0,1597.0, Angola
,,7406.0,6008.0,3935.0,462.0,4999.0,,4945.0,8371.0,981.0,914.0, Guam
8838.0,2790.0,8612.0,7201.0,1372.0,,8630.0,2174.0,4069.0,7944.0,2259.0,1962.0, Bolivia (Plurinational State of)
,,1800.0,9420.0,622.0,5917.0,7366.0,,8230.0,3732.0,72.0,5549.0, Samoa
2370.0,712.0,869.0,91.0,1553.0,,9517.0,7265.0,6500.0,6793.0,1305.0,6317.0, Kiribati
4359.0,2364.0,1053.0,1446.0,,3986.0,5994.0,6129.0,6151.0,1526.0,2778.0,, Puerto Rico
1320.0,9809.0,5931.0,5874.0,543.0,1734.0,8054.0,2884.0,9545.0,2252.0,677.0,4302.0, Namibia
5640.0,8199.0,4551.0,2045.0,2271.0,7343.0,,3993.0,6222.0,4343.0,1073.0,5538.0, Malawi
,3172.0,8796.0,7912.0,5262.0,6316.0,1176.0,,3845.0,5330.0,435.0,7359.0," Korea, Republic of"
3434.0,8899.0,5883.0,9397.0,2828.0,2741.0,2786.0,7294.0,,8673.0,6471.0,274.0, Virgin Islands (British)
8454.0,1191.0,3118.0,4578.0,2309.0,2585.0,8929.0,6802.0,5134.0,8922.0,7417.0,7541.0, Greenland
3460.0,5282.0,9079.0,,9267.0,2214.0,9374.0,7993.0,1553.0,7550.0,7358.0,3581.0, Armenia
2378.0,1272.0,,6625.0,3658.0,3769.0,,,6633.0,3533.0,6650.0,2903.0, Ecuador
772.0,6662.0,1191.0,3489.0,7227.0,3388.0,7402.0,608.0,981.0,9043.0,722.0,321.0, Saint Vincent and the Grenadines
4843.0,,7326.0,5015.0,8703.0,5088.0,4073.0,3283.0,2683.0,7791.0,7218.0,5501.0, Equatorial Guinea
3120.0,597.0,378.0,2779.0,1686.0,2506.0,7953.0,1693.0,4644.0,4505.0,9581.0,, Guatemala
,,741.0,8372.0,,7302.0,2470.0,8708.0,2491.0,3060.0,236.0,8963.0, Seychelles
2439.0,4489.0,2229.0,1405.0,8377.0,3651.0,5247.0,5064.0,2424.0,,,5097.0, Timor-Leste
2626.0,4658.0,568.0,4489.0,4110.0,1409.0,2677.0,4193.0,6628.0,,73.0,7748.0, Mauritius
1467.0,5295.0,2227.0,6302.0,,,6807.0,3034.0,8212.0,175.0,2380.0,6204.0, Philippines
,5442.0,,3733.0,6931.0,2820.0,25.0,6226.0,9609.0,7178.0,3284.0,6124.0, United Arab Emirates
7970.0,7619.0,9424.0,6111.0,8256.0,404.0,,7578.0,88.0,5465.0,2404.0,7077.0, Austria
1602.0,6287.0,3697.0,9659.0,848.0,6260.0,7427.0,7909.0,84.0,5558.0,5476.0,3879.0, Gibraltar
9519.0,8409.0,8356.0,2386.0,2643.0,1393.0,6210.0,6838.0,8180.0,1375.0,5796.0,7940.0, Argentina
9135.0,7550.0,8083.0,2541.0,3467.0,6299.0,7047.0,9810.0,7632.0,770.0,9336.0,, Andorra
9287.0,661.0,8272.0,7266.0,1372.0,9702.0,,4544.0,3735.0,328.0,368.0,, Australia
7227.0,7271.0,1764.0,2089.0,,8348.0,8399.0,9217.0,1860.0,9057.0,2277.0,398.0, South Sudan
3824.0,1604.0,8310.0,16.0,7923.0,6148.0,9184.0,9111.0,8911.0,9262.0,,7195.0," Palestine, State of"
7247.0,3394.0,7652.0,1076.0,1139.0,4455.0,6747.0,7691.0,4717.0,8087.0,8672.0,4943.0, Trinidad and Tobago
,4660.0,,9004.0,6407.0,3630.0,,9916.0,9595.0,2209.0,8251.0,4184.0, Armenia
8011.0,4094.0,3053.0,5098.0,3837.0,5605.0,5224.0,3209.0,6809.0,5357.0,6709.0,523.0, Saint Pierre and Miquelon
5432.0,9244.0,4606.0,4132.0,7819.0,5923.0,8903.0,6928.0,,6465.0,1712.0,2737.0, Norfolk Island
999.0,8436.0,8681.0,2987.0,859.0,65.0,9627.0,9955.0,2630.0,6644.0,2720.0,1285.0, Falkland Islands (Malvinas)
7656.0,8102.0,596.0,8557.0,4377.0,6616.0,6677.0,8202.0,1761.0,2416.0,9524.0,5448.0, Côte d'Ivoire
2761.0,4937.0,9065.0,505.0,3250.0,,1751.0,1824.0,5024.0,6477.0,4588.0,, Western Sahara
7034.0,1633.0,404.0,5263.0,106.0,7228.0,9754.0,5705.0,,3990.0,1272.0,4581.0, Nicaragua
